"cond" "lambda1" "lambda2" "lambda3" "alpha2" "n" "lv.est.m1" "lv.se.m1" "lv.cill" "lv.ciul" "lv.cov" "lv.cfi.est" "lv.rmsea.m1" "lv.ncp.th" "lv.pow.th" "lv.pow.cal" "anova.1.est" "anova.1.se" "anova.1.cill" "anova.1.ciul" "anova.1.cov" "anova.1.est.th" "anova.1.pow.th" "anova.1.pow.cal" "anova.2.est" "anova.2.se" "anova.2.cill" "anova.2.ciul" "anova.2.cov" "anova.2.est.th" "anova.2.pow.th" "anova.2.pow.cal" "anova.3.est" "anova.3.se" "anova.3.cill" "anova.3.ciul" "anova.3.cov" "anova.3.est.th" "anova.3.pow.th" "anova.3.pow.cal" "sanova.est" "sanova.se" "sanova.cill" "sanova.ciul" "sanova.cov" "sanova.est.th" "sanova.pow.th" "sanova.pow.cal" "manova.est" "manova.se" "manova.cill" "manova.ciul" "manova.cov" "manova.est.th" "manova.pow.th" "manova.pow.cal" "manova.wilks.th" "manova.wilks.cal" "manova.pillai.th" "manova.pillai.cal" "lv.l1.est.m1" "lv.l1.se.m1" "lv.l2.est.m1" "lv.l2.se.m1" "lv.l3.est.m1" "lv.l3.se.m1" "lv.r1.est.m1" "lv.r1.se.m1" "lv.r2.est.m1" "lv.r2.se.m1" "lv.r3.est.m1" "lv.r3.se.m1" "lv.r4.est.m1" "lv.r4.se.m1" "lv.r5.est.m1" "lv.r5.se.m1" "lv.r6.est.m1" "lv.r6.se.m1" "lv.rlv2.est.m1" "lv.rlv2.se.m1" "lv.i1.est.m1" "lv.i1.se.m1" "lv.i2.est.m1" "lv.i2.se.m1" "lv.i3.est.m1" "lv.i3.se.m1" "lv.chi.m1" "lv.iter.m1" "count.conv"
1294 0.6 0.6 0.6 0.8 100 0.804564762727904 0.20489251591056 0.402982810841406 1.2061467146144 0.95 0.988702036606862 0.0311425555553618 19.3309306523081 0.992589659144795 0.993 0.474533049297949 0.144318950944398 0.19166790544693 0.757398193148969 0.954 0.48 0.921852125070845 0.913 0.476571395908013 0.14433343104113 0.193677871067398 0.759464920748627 0.949 0.48 0.921852125070845 0.925 0.468099810947865 0.144272569822971 0.185325574094841 0.750874047800889 0.937 0.48 0.921852125070845 0.903 0.623837803727088 0.14575392611067 0.338160108550175 0.909515498904002 0.959 0.633924652554449 0.99380292855225 0.993 0.115602926328613 0.142274438611725 -0.163254973350368 0.394460826007594 1 0.112309892109711 0.985139153076789 0.971 0.899030033890381 0.898007966364967 0.100969966109618 0.101992033635033 0.593858752342542 0.0936350978640748 0.597844474753667 0.0942011249071897 0.592316117384426 0.0936184046309828 0.626775680739445 0.12520990242933 0.623124368775288 0.12551101025694 0.63112345563586 0.125026651907451 0.631280503461778 0.125645348477598 0.631084642628312 0.126989676745096 0.630171506076664 0.125257234005278 1.06701278551842 0.3583463010118 0.000647796032470998 0.0913335686411035 0.000166082249199974 0.0915087005001017 0.00477873381533925 0.0913279961618464 4.12237310501267 30.151 1
1295 0.6 0.6 0.6 0.8 150 0.819351072217267 0.167622405972464 0.490817193509285 1.14788495092525 0.96 0.993494119702483 0.022753796212514 28.9036327944013 0.999682545575409 1 0.483640840371323 0.117641181912613 0.253064123822601 0.714217556920045 0.954 0.48 0.985501429928343 0.986 0.482909884326742 0.11763816341956 0.252339084024405 0.713480684629079 0.944 0.48 0.985501429928343 0.982 0.484775547180273 0.117654054658194 0.254173600050214 0.715377494310333 0.95 0.48 0.985501429928343 0.987 0.638954629277051 0.118888329828462 0.405933502813266 0.871975755740837 0.957 0.633924652554449 0.999777809099632 1 0.11365078232391 0.11596240220122 -0.113635525990481 0.340937090638301 1 0.112101029322724 0.999341408639455 0.998 0.899198879987554 0.899059796401613 0.100801120012445 0.100940203598387 0.595161480161268 0.0767606736829017 0.592930630425025 0.0766254556612492 0.596236162175669 0.0768017931624962 0.636872236045916 0.103008048460282 0.637806777728582 0.102640794544628 0.632452517655234 0.102754125613552 0.629777795383181 0.102151754202895 0.635060259954766 0.102322780720722 0.627099805783268 0.102232843559179 1.04830033042773 0.285886479678034 -0.0022941471115068 0.0750431507561409 0.000122022068052252 0.0749147469226342 -0.00239500283207638 0.0749718363920567 3.92529964282737 29.95 1
1296 0.6 0.6 0.6 0.8 200 0.812853495858504 0.144014601191952 0.530590064274378 1.09511692744263 0.945 0.994701237500777 0.0212260674190985 38.4766314522914 0.999988971910141 1 0.48273050147417 0.101772593974255 0.28325621728463 0.682204785663711 0.948 0.48 0.997661111578095 0.999 0.480543259258515 0.101759030616806 0.281095559249574 0.679990959267455 0.937 0.48 0.997661111578095 0.996 0.484785611703817 0.101782760589063 0.285291400949253 0.684279822458381 0.945 0.48 0.997661111578095 0.997 0.637032969902776 0.102839050495835 0.43546843093094 0.838597508874613 0.945 0.633924652554449 0.999993612626382 1 0.110290865504195 0.100334810575507 -0.0863653632237978 0.306947094232189 1 0.111996888975307 0.999978588605356 1 0.899283091449554 0.901505675612546 0.100716908550446 0.0984943243874538 0.596234356121235 0.0663905164000642 0.599957732665339 0.0666854527737731 0.596634069918675 0.0664628048531762 0.633865596936706 0.0886092614249568 0.634142061214616 0.0891207416538731 0.635250123902489 0.0887389707318599 0.633900066437259 0.0886857692586604 0.639859854418741 0.0897051011086697 0.632696193589215 0.0887230209966251 1.03441006295074 0.242196060808092 -0.00290233064991844 0.064937925132348 -0.00134221732583532 0.065178392788745 0.00261382721922573 0.0649799552974192 3.97847252005506 29.878 1
1297 0.6 0.6 0.6 0.8 250 0.805872925644494 0.128326804196084 0.554357011169046 1.05738884011994 0.953 0.995551154173397 0.0196691722715314 48.0497480342084 0.999999668378297 1 0.477481405980509 0.0909396603036875 0.299239671785282 0.655723140175737 0.945 0.48 0.999658389445753 0.999 0.482291831817848 0.0909615945207069 0.304007106557263 0.660576557078434 0.959 0.48 0.999658389445753 1 0.480541255376523 0.0909552042605945 0.302269055025758 0.658813455727288 0.95 0.48 0.999658389445753 1 0.633922279066336 0.0918961531058891 0.453805818978794 0.814038739153879 0.953 0.633924652554449 0.999999842142594 1 0.107320104667848 0.0896917376900467 -0.0684757012046432 0.28311591054034 1 0.111934497590297 0.99999943846884 1 0.899333550822577 0.903709816978204 0.100666449177425 0.0962901830217963 0.597038278787352 0.0596064324083537 0.597715564817499 0.059717029226172 0.599563579160313 0.0596939081251649 0.635560720852745 0.0793919647771723 0.641125341315442 0.0798768648364903 0.631143653764968 0.0793888851156028 0.637872186968656 0.0795816190633371 0.638665558050025 0.0796821011702912 0.631643765627655 0.0793792370528763 1.02381256931852 0.214617434034317 0.000206472972180623 0.0581397049282772 0.00093751703737998 0.0582925690478133 -0.000224662602655025 0.0581869395116722 4.10612125546332 29.799 1
1298 0.6 0.6 0.6 0.8 300 0.815505714971875 0.11727407448954 0.585652752652108 1.04535867729164 0.948 0.996574676406386 0.0165298457290145 57.6229233898249 0.999999991042261 1 0.487824834760231 0.083032765812351 0.325080613768024 0.650569055752439 0.94 0.48 0.999953727470768 1 0.484697060962021 0.083014161177915 0.321989305053307 0.647404816870734 0.948 0.48 0.999953727470768 1 0.486121146623385 0.0830204643095976 0.323401036576574 0.648841256670196 0.961 0.48 0.999953727470768 1 0.642659198655444 0.0839095775580112 0.478196426641742 0.807121970669146 0.951 0.633924652554449 0.999999996511979 1 0.10895088444011 0.0818506534257395 -0.051476396274339 0.26937816515456 1 0.111892941938269 0.99999998745918 1 0.899367162324805 0.902280996488949 0.100632837675195 0.0977190035110511 0.598479102142026 0.0545403613210253 0.596166856495145 0.0544252144603338 0.598520981375228 0.0544895668421884 0.637632067592288 0.0727865010884544 0.639759050200894 0.0727044487725787 0.633593221384476 0.0725238647118084 0.637826954698704 0.0727217466083548 0.636396118762478 0.0723719269376939 0.63734316428662 0.0726675591416761 1.01112618868376 0.193712150602055 -0.00333720060079652 0.0532422606832032 -0.00292957505726722 0.0531734289508887 -0.00546540351543884 0.0531757055232943 3.96489610286319 29.804 1
1299 0.6 0.6 0.6 0.8 400 0.808108059527912 0.101284317109788 0.609594445793994 1.00662167326183 0.95 0.997316208868379 0.0150843821036585 76.7693620506012 0.999999999994836 1 0.484664076858235 0.0718557750996447 0.343826757662931 0.625501396053538 0.949 0.48 0.999999282502872 1 0.482086757544328 0.0718453632244103 0.341269845624484 0.622903669464173 0.948 0.48 0.999999282502872 1 0.480691363143119 0.0718387424273029 0.339887427985605 0.621495298300633 0.952 0.48 0.999999282502872 1 0.636947779957484 0.0725986872099204 0.49465435302604 0.779241206888927 0.939 0.633924652554449 0.999999999998668 1 0.10581153774829 0.0708513829740418 -0.0330571728808316 0.244680248377412 1 0.111841040743017 0.999999999995622 1 0.899409145152371 0.904728079327094 0.100590854847629 0.0952719206729064 0.600128485940514 0.0472787971423613 0.598171806967446 0.0471726547102614 0.597242145692213 0.047116724036168 0.63813040840648 0.0631264223097702 0.637929306221548 0.0629324193934517 0.636822468139779 0.0627727119327174 0.632020358721346 0.062808180615242 0.637753564815605 0.0629726622863671 0.641263381258338 0.0630795594169605 1.01771432358427 0.167924436017968 -0.00207960169699458 0.0461423274572648 0.000184631015052115 0.0460601297317972 0.00106656147401611 0.0460085480287874 4.02481603777865 29.795 1
1300 0.6 0.6 0.6 0.8 500 0.808969689030369 0.0906199755797348 0.631357800614189 0.986581577446548 0.946 0.997944780816538 0.0132492339502559 95.9158592321922 0.999999999999998 1 0.482425081778376 0.0642413186583338 0.356512097208041 0.60833806634871 0.942 0.48 0.999999990574406 1 0.482261071236217 0.0642399198899376 0.356350828251939 0.608171314220495 0.946 0.48 0.999999990574406 1 0.484554681069987 0.0642487735050311 0.358627085000126 0.610482277139848 0.942 0.48 0.999999990574406 1 0.63800198777653 0.0649189942206749 0.510760759104007 0.765243216449053 0.946 0.633924652554449 1 1 0.105212194133186 0.0633546148872528 -0.0189628510458296 0.229387239312202 1 0.11180992313068 0.999999999999999 1 0.899434318038967 0.905147755951192 0.100565681961031 0.0948522440488081 0.59895743563484 0.0422354398987627 0.596648857196955 0.0421490184298112 0.599200468453693 0.0422930086899783 0.636093660735101 0.0562384641298748 0.636826459015305 0.0561174434643456 0.640132077953792 0.0564607937382141 0.641574326870193 0.0565622915444762 0.637742923640963 0.0562171957781259 0.635785740842481 0.0563056134511579 1.01568984176495 0.150005682850992 -0.00278253005236896 0.0412170360973111 -0.00134831846411658 0.0411347086615084 -0.00159493894527183 0.0412786570264094 3.98029428234105 29.746 1
1301 0.7 0.7 0.7 0.8 25 0.873392311958594 0.39439230632289 0.100354898846835 1.64634433119194 0.956956956956957 0.970345312047875 0.0715110113534917 5.83300354559099 0.67552238065663 0.671 0.573582753509803 0.296391616162945 -0.00734481416956958 1.15451032118918 0.955 0.56 0.492172962724828 0.509 0.568865278354283 0.29621150347191 -0.0117092684506602 1.14943982515923 0.945 0.56 0.492172962724828 0.503 0.568287542267475 0.296168802721386 -0.0122033110664422 1.14877839560139 0.956 0.56 0.492172962724828 0.496 0.703477265038117 0.299346621036558 0.116757887806463 1.29019664226977 0.956 0.689312349484263 0.665731166859115 0.674 0.205384994438885 0.289770330069286 -0.362564852496916 0.773334841374686 0.999 0.137931034482758 0.542926948763715 0.505 0.87878787878788 0.838310834628151 0.121212121212121 0.161689165371849 0.675068227615797 0.163822991949606 0.672976705419282 0.163781549556578 0.672338590433824 0.162458982610552 0.481812984731735 0.202517913295265 0.489114173430892 0.205467130524024 0.475408028159104 0.200073872968398 0.488619403025754 0.204074308196441 0.485656685824379 0.204748393764022 0.492243924856151 0.203053204723071 1.22723909258581 0.748347501031073 0.00104769294985584 0.180975074709783 -0.00342817124456753 0.180854171127868 -0.0000312827232330169 0.180355483759231 4.41798698884981 29.713 0.999
1302 0.7 0.7 0.7 0.8 50 0.841735992368799 0.266583800016 0.319241345475611 1.36423063926199 0.944 0.987667421975841 0.042933857306296 11.4410351177856 0.922558880703037 0.927 0.564895632992408 0.206600635141965 0.159958388114156 0.96983287787066 0.962 0.56 0.79174829465185 0.792 0.568799491882699 0.206673661356629 0.163719115623705 0.973879868141692 0.954 0.56 0.79174829465185 0.795 0.56483225629749 0.206613900363904 0.159869011584239 0.969795501010741 0.953 0.56 0.79174829465185 0.788 0.698154940713953 0.208719907621588 0.289063921775641 1.10724595965226 0.946 0.689312349484263 0.926836698274955 0.922 0.159469956980126 0.202445457171277 -0.237323139075577 0.556263053035829 0.999 0.136347826086957 0.873211269559758 0.826 0.880012243648607 0.8666528102321 0.119987756351393 0.1333471897679 0.682295572890238 0.117345499385031 0.686070967496034 0.117864628935107 0.681441601250083 0.117049706891033 0.501355457657524 0.145106691978663 0.502826029667311 0.145817143550634 0.497837025755809 0.144583406756021 0.509579928437573 0.146343358687249 0.493969809213597 0.144681405901896 0.496400744630548 0.144314357095377 1.09998256074185 0.436676348290256 -0.0046570766132914 0.129717503006789 -0.00181689586607073 0.130142163333454 -0.00285710866401092 0.129445684522999 4.04407081204749 27.211 1
1303 0.7 0.7 0.7 0.8 75 0.813779945534738 0.211874648731809 0.398513264783318 1.22904662628616 0.955 0.992652932512437 0.0316080019879537 17.051943610791 0.98497519854941 0.99 0.561101104195518 0.167927420110683 0.23196336077858 0.890238847612456 0.946 0.56 0.926049471267332 0.93 0.562334597064042 0.167934516115768 0.233182945477137 0.891486248650947 0.95 0.56 0.926049471267332 0.917 0.558893022649156 0.167892392557697 0.22982393323607 0.887962112062242 0.958 0.56 0.926049471267332 0.928 0.690030652397604 0.169561399504987 0.35769030936783 1.02237099542738 0.96 0.689312349484263 0.987247033430451 0.99 0.143194126384988 0.164655769386426 -0.179531181612408 0.465919434382383 0.999 0.135828135828137 0.974003469700603 0.945 0.880414887126296 0.877430990562692 0.119585112873703 0.122569009437308 0.69832665609503 0.0972138481771882 0.694404327799476 0.0966941218805988 0.693957088192609 0.0968103376019165 0.500851046152598 0.11933066687945 0.501319472853684 0.118617439779916 0.502505484683073 0.118701611831419 0.496652938192454 0.118201305706678 0.495647435299728 0.117143054012563 0.501571569376359 0.118004798964318 1.03108554615047 0.328515360870738 0.000560863423561924 0.107238516596925 0.00077684786616695 0.106815123087341 0.00341342298176553 0.106846892704218 3.84240347655214 26.515 1
1304 0.7 0.7 0.7 0.8 100 0.817042485692034 0.183995965602861 0.456417019809756 1.17766795157431 0.964 0.994267935676413 0.0281459465872629 22.6635506836616 0.997450097318236 0.998 0.558253338464988 0.14508153774378 0.27389352448718 0.842613152442797 0.953 0.56 0.976179478631217 0.98 0.567992859970094 0.145179249424198 0.283441531098666 0.852544188841521 0.946 0.56 0.976179478631217 0.976 0.563185354229402 0.145118271990211 0.278753541128589 0.847617167330215 0.955 0.56 0.976179478631217 0.983 0.692556902622968 0.146543968293223 0.40533072476825 0.979783080477685 0.957 0.689312349484263 0.998076520679931 0.998 0.137809041994834 0.142329304437284 -0.141156394702242 0.41677447869191 1 0.135569773473974 0.995636643877669 0.992 0.880615197198113 0.880751353412248 0.119384802801888 0.119248646587752 0.690826483953754 0.0836956509800093 0.696030297581465 0.0839721995573105 0.693904833079674 0.0838287615212452 0.505906640955209 0.102720816069837 0.501457578013987 0.10300847396758 0.501130195100643 0.102702806903928 0.507165522119961 0.102913425572107 0.498014519778938 0.10249738026668 0.496250313877389 0.102069419478915 1.04429829863261 0.287325139687733 0.00251348165065109 0.0924489515776392 -0.00198774181582774 0.0927504634499101 -0.0032111587147487 0.0925329664178122 3.98323053602735 26.336 1
1305 0.7 0.7 0.7 0.8 150 0.804417102574391 0.149146135358327 0.512096048838735 1.09673815631005 0.955 0.995694871704664 0.0258866693815894 33.8874545235103 0.99994361408633 1 0.561352331787204 0.118221798337 0.329637607046684 0.793067056527724 0.96 0.56 0.997974065508859 0.999 0.55996579327351 0.118217529909915 0.328259434650076 0.791672151896944 0.95 0.56 0.997974065508859 0.999 0.554527794714227 0.118175270370408 0.322904264788227 0.786151324640226 0.96 0.56 0.997974065508859 0.998 0.687711477438599 0.119347780905695 0.453789826863436 0.921633128013762 0.953 0.689312349484263 0.999967009012914 1 0.13037193597216 0.115994293839652 -0.0969768799535572 0.357720751897878 1 0.135312392129792 0.999917580331709 1 0.880814837336575 0.885931171408427 0.119185162663424 0.114068828591573 0.695465549241583 0.0687745532924371 0.696126112634991 0.0688313115704775 0.697408144440146 0.0689200942157234 0.505316666595493 0.084168837906045 0.505050838423323 0.0842652469252349 0.504796958904268 0.0843434041067046 0.505238692574316 0.0840865967504425 0.505130223617325 0.0842058449284747 0.504215799652032 0.0842582752045149 1.02169026734039 0.229447710528568 0.00538822273164145 0.0757744478270193 0.0045240131181415 0.0758249489002218 0.000678399491120295 0.0759013047084804 4.15979516424651 26.217 1
1306 0.7 0.7 0.7 0.8 200 0.811142793983221 0.129235577985524 0.557845715610377 1.06443987235606 0.958 0.996894132685012 0.0214076368115118 45.111700473328 0.999999015403544 1 0.565625367139098 0.102303031328235 0.365111425735757 0.766139308542439 0.962 0.56 0.999856344675131 0.999 0.561794016193076 0.102277746617258 0.36132963282325 0.762258399562903 0.963 0.56 0.999856344675131 1 0.563903543927666 0.102296270623032 0.363402853506522 0.764404234348809 0.955 0.56 0.999856344675131 1 0.694077956725225 0.103297860230454 0.491614150673535 0.896541762776914 0.962 0.689312349484263 0.999999559378999 1 0.129314846532828 0.100364157176746 -0.0673989015335952 0.326028594599251 1 0.135184067592035 0.999998913070036 1 0.880914407230196 0.886367386582569 0.119085592769803 0.113632613417431 0.698791353436825 0.0597990526472298 0.696241772739252 0.0596767782583476 0.697713201156526 0.0597352777647045 0.507073743362514 0.0733425261403375 0.509120290491155 0.0732344487992237 0.506476376915877 0.0731626285125875 0.510241265197873 0.073588887372494 0.509452768654104 0.0732863179961299 0.505237449491267 0.0731125176143142 1.01778780201558 0.197547627954043 -0.00309333028615822 0.0658986011696497 -0.00253924975334406 0.065790650904275 -0.00245641476518333 0.0658199011657929 4.03357858299897 26.148 1
1307 0.7 0.7 0.7 0.8 250 0.80258090631165 0.115094310262074 0.577000203372507 1.02816160925079 0.951 0.997463667396186 0.0195547137180562 56.3360824858606 0.999999985367055 1 0.559524725631475 0.091406693665959 0.380367606046195 0.738681845216754 0.962 0.56 0.999991022659159 1 0.559861826367838 0.0914130465961899 0.380692255039306 0.73903139769637 0.941 0.56 0.999991022659159 1 0.558976381708675 0.0914074234314312 0.37981783178307 0.73813493163428 0.945 0.56 0.999991022659159 1 0.688463964059324 0.0922924919365075 0.507570679863769 0.869357248254878 0.953 0.689312349484263 0.999999995033691 1 0.125626274862436 0.0897167531356716 -0.0502185612834801 0.301471111008353 1 0.135107189632595 0.99999998879463 1 0.88097406935082 0.889124216030285 0.119025930649177 0.110875783969715 0.698549125632674 0.0534285218783287 0.700131819568684 0.0535056792595065 0.697465873572972 0.0533983585081459 0.504284522236187 0.0652082855562226 0.505201006956629 0.0654035220710305 0.507077093306952 0.0653033866280107 0.50963631406231 0.0656169591738576 0.505492140258131 0.0654605187898825 0.506594714863824 0.0652947098711021 1.01084797224389 0.175195589048915 0.00500986710875501 0.058850888051175 0.00300727487733003 0.0589450206977329 0.00332894588762416 0.0588342378990108 4.06172013159054 26.111 1
1308 0.7 0.7 0.7 0.8 300 0.807145902680982 0.105300981083461 0.600759772220666 1.0135320331413 0.937 0.998032606357479 0.016538690344399 67.5605323141088 0.999999999806964 1 0.560684182976752 0.0834168756480814 0.397187106706513 0.724181259246992 0.951 0.56 0.999999489541398 1 0.563752754614817 0.0834326734009212 0.400224714749011 0.727280794480622 0.957 0.56 0.999999489541398 1 0.561070709695896 0.0834209371171819 0.39756567294622 0.724575746445573 0.94 0.56 0.999999489541398 1 0.691555264130491 0.0842374178110521 0.526449925220829 0.856660603040153 0.942 0.689312349484263 0.999999999950609 1 0.125552841852144 0.0818715351551706 -0.0349153670519903 0.286021050756278 1 0.135055986218773 0.99999999990393 1 0.881013810896952 0.889083918697804 0.118986189103051 0.110916081302196 0.698859238725603 0.0488267821494485 0.69532173544845 0.0486559039256629 0.699133778139286 0.048826755393585 0.506088103028431 0.059678873549215 0.505631660417123 0.0593739758401908 0.50525882189556 0.0596569814697835 0.507094590189409 0.0598733777713689 0.513361896321834 0.0599949786326151 0.506761866713728 0.0598742573109012 1.01399081786337 0.160556900023377 -0.00203149575473525 0.0537873913139789 -0.00091579549823108 0.0536116239348144 -0.00486260840498859 0.0537893443081691 3.95442400507344 26.132 1
1309 0.7 0.7 0.7 0.8 400 0.80106943246712 0.0908274823339419 0.623050838286146 0.979088026648094 0.954 0.998500267008219 0.014070542990547 90.0095334525398 0.999999999999974 1 0.559205081910487 0.0721944571335326 0.417703945928764 0.700706217892211 0.954 0.56 0.99999999866007 1 0.561513370786182 0.0722069979901211 0.419987654725545 0.70303908684682 0.941 0.56 0.99999999866007 1 0.558559306104235 0.072191051964306 0.417064844254195 0.700053767954274 0.956 0.56 0.99999999866007 1 0.688673239454508 0.072893931184228 0.545801134333421 0.831545344575595 0.957 0.689312349484263 0.999999999999996 1 0.12303871655654 0.070869163602643 -0.0158648441046406 0.26194227721772 1 0.134992036502946 0.999999999999995 1 0.88106345052528 0.890885440454059 0.118936549474722 0.109114559545941 0.70059637177438 0.0423850251936905 0.700873180540339 0.042359703506152 0.700088804463368 0.0423459693530211 0.50944287143475 0.0519157871358507 0.506132129430247 0.0517549247238748 0.50823356031795 0.0518238703824405 0.510527460158598 0.0519528691612317 0.507443449642517 0.0518179883028445 0.507274607824469 0.0517469266334323 1.00604997744857 0.137747470389592 -0.00064746783858265 0.0466842731452366 -0.000848811566042394 0.0466427112935464 0.000408323738516036 0.0466431497616666 3.93719151526036 26.187 1
1310 0.7 0.7 0.7 0.8 500 0.79992259384446 0.0812279596503917 0.64071871839202 0.9591264692969 0.959 0.998729007888543 0.0134960795303629 112.458602117089 1 1 0.559616125691833 0.0645534793090258 0.433091306246142 0.686140945137524 0.958 0.56 0.999999999997136 1 0.558496709312288 0.0645489067216918 0.431980852137772 0.685012566486803 0.954 0.56 0.999999999997136 1 0.558608629686875 0.0645491657510013 0.432092264814913 0.685124994558838 0.957 0.56 0.999999999997136 1 0.687855688127405 0.0651721912790221 0.560118193220521 0.815593183034288 0.951 0.689312349484263 1 1 0.121821503797478 0.0633696483542601 -0.00238300697687155 0.246026014571828 1 0.134953695734501 1 1 0.881093214426546 0.891753100695369 0.118906785573452 0.108246899304631 0.699545895243778 0.0379098252498846 0.699893713659493 0.0379013583147406 0.699253895677566 0.0378839055512476 0.509012871840039 0.0464022340059821 0.507679851742061 0.0463448149534026 0.506850704897203 0.0462827359057161 0.508991018527009 0.0464267290194505 0.507720405235669 0.0463663623062124 0.511722684998704 0.04656008549551 1.00493847969691 0.123095884539829 -0.0000669567494049644 0.0417169895607088 0.000430232962414964 0.0417115899571099 0.00110435011124582 0.0416799718659625 4.04790783185144 26.238 1
1311 0.8 0.8 0.8 0.8 25 0.840812885639209 0.352272462165202 0.150371547050164 1.53125422422825 0.933 0.982893788471698 0.0698369358888516 6.56680010305719 0.726619924682389 0.716 0.62992345370334 0.297723592191168 0.0463852130086515 1.21346169439803 0.947 0.64 0.60155984269724 0.576 0.63373789307002 0.297775498917207 0.0500979151922943 1.21737787094775 0.944 0.64 0.60155984269724 0.585 0.634575805420321 0.297700738580839 0.051082357801876 1.21806925303877 0.946 0.64 0.60155984269724 0.577 0.726593796270716 0.300039344040171 0.138516681951982 1.31467091058945 0.946 0.734130348385798 0.720175403929304 0.692 0.219341373532135 0.289999871704471 -0.349058375008628 0.787741122072898 0.99 0.15940224159402 0.611193037982414 0.513 0.862513426423202 0.831155315542684 0.137486573576799 0.168844684457316 0.763699523569384 0.14836092832534 0.769126781536258 0.149255071360992 0.768867026440296 0.149192655270192 0.343896977328167 0.144935748182076 0.346325128864877 0.14659970081496 0.348992673444131 0.1471827238458 0.353830126724218 0.146813736373771 0.344637159245828 0.146383088089489 0.338301061652278 0.145439562355232 1.15935436713119 0.570076409159666 0.0095024601226745 0.182156043316657 0.0019131569908804 0.183327593416514 0.0117844065792987 0.183452560928329 4.3448207856385 26.462 1
1312 0.8 0.8 0.8 0.8 50 0.826774518884217 0.242260110619006 0.351953427180276 1.30159561058816 0.95 0.992376345289762 0.0448162738425252 12.8821068324449 0.948364799469477 0.959 0.649543911688396 0.207934723609475 0.241991853413825 1.05709596996297 0.944 0.64 0.886577108933298 0.879 0.643875195934558 0.207844353201547 0.236500263659525 1.05125012820959 0.943 0.64 0.886577108933298 0.882 0.64512739875339 0.207845999811428 0.237749239122991 1.05250555838379 0.954 0.64 0.886577108933298 0.887 0.741533532201021 0.209522622118914 0.330869192847949 1.15219787155409 0.954 0.734130348385798 0.952982273966377 0.958 0.177962938514905 0.202545174533713 -0.219025603571173 0.574951480600983 0.998 0.157538461538461 0.919305364485151 0.867 0.863902179691654 0.853750045994692 0.136097820308347 0.146249954005308 0.788400967310294 0.108207515352751 0.784837768583474 0.108028204819444 0.788401190761536 0.108089434203116 0.353047489103253 0.105234631281927 0.356696205608961 0.105439396265212 0.349765737669361 0.104810920248823 0.350023882299625 0.104628287999015 0.354448802941826 0.104978664369667 0.353428472720216 0.105134735405811 1.04822744472288 0.35592421031665 0.000287515494656121 0.132586827136375 0.00309980879710494 0.132257039558364 0.00167322812575752 0.132487958432517 4.07586134835067 24.4 1
1313 0.8 0.8 0.8 0.8 75 0.819969688787089 0.196564396227655 0.434710551538025 1.20522882603615 0.937 0.995338802643973 0.033379968781204 19.2006080933418 0.992279900523891 0.994 0.651590211220503 0.169061524401619 0.32022962339333 0.982950799047677 0.943 0.64 0.973422814396751 0.973 0.645621666223082 0.168961004205782 0.31445809797975 0.976785234466415 0.952 0.64 0.973422814396751 0.974 0.642015068384949 0.168921815262031 0.310928310471368 0.97310182629853 0.946 0.64 0.973422814396751 0.97 0.741776282807629 0.170322306126248 0.407944562800183 1.07560800281507 0.938 0.734130348385798 0.993899853544918 0.994 0.162856339828556 0.164726820830792 -0.160008228999797 0.485720908656909 1 0.156926849203106 0.98825460084473 0.967 0.864358883786648 0.863025407533322 0.135641116213352 0.136974592466678 0.793474472783804 0.0888719979397786 0.791620184257081 0.0887828810029252 0.793231730663275 0.0888854373534363 0.352789690762767 0.0858990538460144 0.354688217010679 0.0860045561222226 0.353673770302084 0.0860777881702076 0.356744876519627 0.086438770354764 0.354003737595845 0.0860531944658238 0.357584883312122 0.0866598125519789 1.02824544379526 0.28463456131907 -0.00265660683566297 0.108815995435674 -0.000677282288317065 0.108669709619537 0.000833224614384262 0.108845780262664 3.96198624712925 23.756 1
1314 0.8 0.8 0.8 0.8 100 0.819674992837162 0.170485977164593 0.485528617725442 1.15382136794888 0.953 0.99658665490306 0.0292246353171892 25.5198852036322 0.999005121804171 1 0.644186469138349 0.145982088341191 0.358061575989615 0.930311362287084 0.958 0.64 0.994512086044979 0.996 0.649308663394082 0.146035298334561 0.363079478658343 0.935537848129821 0.957 0.64 0.994512086044979 0.996 0.644975364284473 0.145986424144141 0.358841972961956 0.93110875560699 0.953 0.64 0.994512086044979 0.998 0.741688948408372 0.147154654459745 0.453265825667272 1.03011207114947 0.952 0.734130348385798 0.999326559213082 1 0.155655269500632 0.142379832595582 -0.123409202386709 0.434719741387973 1 0.156622820434383 0.998640653839905 1 0.864586088336419 0.867343651448268 0.135413911663581 0.132656348551732 0.789348571750483 0.0768146706279948 0.789324302947779 0.0767825131147981 0.789471931331148 0.0768667288135308 0.354202504400061 0.0745606539257423 0.354358420781667 0.0746238581659165 0.356959075069688 0.0748853329132942 0.357385590635462 0.0751892886399548 0.357020940034182 0.0750749386731807 0.357019746255426 0.0750823420450844 1.0377578037995 0.248570851208643 -0.00208551001671495 0.0939579634228627 -0.00298480921310159 0.0939340965099169 -0.00434757842524442 0.0940194442806153 3.99390810969139 23.492 1
